,EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
2293,EMP12371,Karim Nair,49.0,Female,Admin,Data Scientist,Ottawa,M.Com,10.0,790012,245314.0,5.4,Poor,2014-06-25,karim.nair2997@company.org,2926888927
2294,EMP13813,Priya Ansari,35.0,Male,Logistics,Data Analyst,Toronto,B.Arch,32.0,625892,80029.0,5.4,Poor,2020-04-01,priya.ansari5790@outlook.com,9232019789
2295,EMP13718,Dina Ramirez,39.0,Male,Logistics,Legal Counsel,Hong Kong,BBA,6.0,190754,74183.0,7.6,Good,2019-11-14,dina.ramirez348@company.org,7018214220
2296,EMP11224,Vikram Qureshi,39.0,Female,Admin,Logistics Coordinator,Beijing,mba,34.0,859542,473363.0,6.9,Good,2009-11-22,vikram.qureshi4136@outlook.com,6533202865
2297,EMP14074,Kiran Qureshi,30.0,Male,Quality,Logistics Coordinator,Chennai,BTECH,22.0,813109,260142.0,4.8,Poor,2021-04-18,kiran.qureshi7242@yahoo.com,1643211379
2298,EMP13020,Carlos Thompson,45.0,Female,Sales,Director,Montreal,diploma,25.0,369029,209671.0,1.8,Average,2017-01-29,carlos.thompson4044@hotmail.com,2470976057
2299,EMP12766,Oliver Miller,50.0,Male,Logistics,Business Analyst,Sheffield,B.Com,18.0,340539,14116.0,5.0,excellent,2016-01-23,oliver.miller4093@company.org,3776582775
2300,EMP11024,Maria Singh,41.0,Female,It,Database Admin,Bangalore,M.Com,6.0,41483,249346.0,8.7,Poor,2009-02-03,maria.singh2034@yahoo.com,0936023051
2301,EMP14680,Maria Williams,58.0,Male,Legal,Product Manager,Sharjah,mba,9.0,785570,89748.0,5.1,Good,2023-09-20,maria.williams2381@company.org,6140565069
2302,EMP10640,Oliver Yang,60.0,Female,Operations,Team Lead,Phoenix,mba (finance),35.0,689083,416790.0,10.0,Poor,2007-07-23,oliver.yang9627@company.org,6362115833
2303,EMP11158,Pedro Siddiqui,55.0,Male,Operations,Director,Muscat,Post Graduate,5.0,985605,423653.0,1.2,Good,2009-08-18,pedro.siddiqui8626@outlook.com,0418001455
2304,EMP10951,Omar Gonzalez,44.0,Male,Operations,Cloud Architect,Manila,MBA,23.0,129424,357554.0,8.0,Poor,2008-10-20,omar.gonzalez7289@outlook.com,0314939311
2305,EMP12246,Ting Hussain,47.0,Female,Sales,Team Lead,Doha,MCA,16.0,273417,102730.0,8.1,Poor,2013-12-25,ting.hussain6605@yahoo.com,3117983266
2306,EMP11042,Kiran Ahmed,58.0,Female,Logistics,Operations Manager,Birmingham,Post Graduate,2.0,529528,100504.0,2.3,Good,2009-03-01,kiran.ahmed1181@yahoo.com,6674397517
2307,EMP11541,James Zhou,25.0,Female,Finance,Scrum Master,Jaipur,M.Sc,25.0,48212,148444.0,9.0,Good,2011-03-01,james.zhou8370@company.org,8100154873
2308,EMP12115,Tariq Jackson,39.0,Other,Marketing,Qa Engineer,Seoul,B.Tech.,33.0,168314,239659.0,2.1,Good,2013-06-16,tariq.jackson2379@company.org,1559603627
2309,EMP13692,Kavya Martin,39.0,Male,Marketing,Cloud Architect,Los Angeles,Post Graduate,26.0,235518,487437.0,1.1,Poor,2019-10-07,kavya.martin7713@hotmail.com,4638934491
2310,EMP10513,Jose Wu,59.0,Female,Finance,Data Scientist,Phoenix,LLB,9.0,829632,90554.0,7.7,Good,2007-01-19,jose.wu232@gmail.com,7940974456
2311,EMP12528,Mohammed Joshi,32.0,Male,Procurement,Devops Engineer,Houston,BCA,3.0,865592,358699.0,8.0,Excellent,2015-02-10,mohammed.joshi7606@gmail.com,8268371930
2312,EMP13651,Ali Bose,22.0,Male,Hr,Database Admin,Dallas,BCA,1.0,690157,436509.0,8.4,Good,2019-08-08,ali.bose3404@outlook.com,9971714774
2313,EMP14423,Amit Baig,41.0,Female,Marketing,Senior Developer,New York,B.Arch,11.0,931745,298567.0,2.1,Good,2022-09-09,amit.baig1771@outlook.com,2808544711
2314,EMP11136,Omar Nair,37.0,Female,Quality,Product Manager,Philadelphia,MCA,4.0,936125,210367.0,2.0,Poor,2009-07-17,omar.nair7570@outlook.com,2319552009
2315,EMP11248,Sneha Qureshi,41.0,Male,Quality,Cloud Architect,Jaipur,MBA (Finance),19.0,451424,317613.0,3.9,Good,2009-12-27,sneha.qureshi1266@hotmail.com,8162523244
2316,EMP11877,Emma Sheikh,33.0,Other,Customer Support,Qa Engineer,Jeddah,BCA,19.0,986872,19108.0,6.6,Good,2012-07-04,emma.sheikh1371@outlook.com,0344404899
2317,EMP13980,Valentina Brown,32.0,Female,Logistics,Network Engineer,Ottawa,M.Com,20.0,868267,448755.0,4.8,Average,2020-12-01,valentina.brown5841@gmail.com,9035827844
2318,EMP14510,Zhang Wilson,51.0,Female,Human Resources,Legal Counsel,Pune,B.Com,6.0,253358,322225.0,8.5,Good,2023-01-15,zhang.wilson8782@company.org,8958235123
2319,EMP13586,Liam Joshi,26.0,Male,Engineering,Legal Counsel,Bangalore,BE,3.0,513088,393248.0,2.5,Excellent,2019-05-06,liam.joshi5618@hotmail.com,4990124731
2320,EMP11509,Sophia Alvi,51.0,Male,Hr,Director,Austin,post graduate,32.0,919284,433800.0,5.2,Poor,2011-01-13,sophia.alvi9012@gmail.com,9636632887
2321,EMP14179,Lucas Rizvi,52.0,Other,Finance,Sales Executive,Liverpool,b.com,21.0,602125,245722.0,1.6,Average,2021-09-18,lucas.rizvi669@gmail.com,0370831864
2322,EMP10815,Sarah Miller,41.0,Female,Hr,Network Engineer,Kolkata,bba,28.0,136719,109776.0,9.0,Poor,2008-04-04,sarah.miller4865@outlook.com,4151274394
2323,EMP12927,Ashley Johnson,44.0,Female,Customer Support,Business Analyst,Perth,BBA,37.0,982912,374855.0,4.9,Poor,2016-09-15,ashley.johnson4294@yahoo.com,5190146114
2324,EMP14394,Ting Williams,55.0,Other,Sales,Director,Tokyo,LLB,19.0,131793,279452.0,1.8,Poor,2022-07-29,ting.williams5156@company.org,7712874203
2325,EMP13194,Zhang Martinez,58.0,Other,Marketing,Business Analyst,San Diego,MBA,11.0,80937,202482.0,1.8,Average,2017-10-10,zhang.martinez487@hotmail.com,4248532969
2326,EMP13652,Mariam Alvi,51.0,Male,Quality,Director,Jaipur,B.Arch,14.0,440205,168428.0,7.7,Bad,2019-08-10,mariam.alvi3574@company.org,5192453963
2327,EMP13330,Sarah Baig,32.0,Male,Sales,Security Analyst,Phoenix,b.com,36.0,839378,298968.0,9.6,Poor,2018-04-26,sarah.baig566@company.org,6977520242
2328,EMP14859,Chen White,42.0,Female,Customer Support,Procurement Manager,Montreal,BTech,34.0,688598,446330.0,2.2,Average,2024-06-07,chen.white3400@hotmail.com,6785237551
2329,EMP12801,Meena Lopez,57.0,Male,Hr,Financial Analyst,Bangkok,diploma,26.0,35881,357206.0,8.5,Poor,2016-03-15,meena.lopez541@yahoo.com,8105927021
2330,EMP11708,Bilal Ramirez,48.0,Female,Logistics,Business Analyst,Delhi,BTech,22.0,273028,211558.0,4.5,Good,2011-10-31,bilal.ramirez2248@hotmail.com,5919829925
2331,EMP13604,David Taylor,51.0,Male,Sales,Data Analyst,Singapore,MBBS,33.0,842433,258933.0,1.7,Average,2019-06-01,invalid_email,8031249266
2332,EMP13454,Isabella Qureshi,54.0,Female,Legal,Vp,Kuwait City,Ph.D,14.0,625727,14715.0,1.8,excellent,2018-10-25,isabella.qureshi351@yahoo.com,7765117839
2333,EMP10790,Ashley Sanchez,32.0,Female,Procurement,Scrum Master,Manama,Post Graduate,25.0,184142,411289.0,6.5,excellent,2008-02-27,ashley.sanchez5946@gmail.com,4616419461
2334,EMP12646,Mohammed Verma,34.0,Male,Sales,Business Analyst,Shanghai,B.Com,23.0,270177,150808.0,1.8,Good,2015-08-01,mohammed.verma9566@gmail.com,5298130846
2335,EMP13410,Ethan Singh,52.0,Male,Hr,Business Analyst,Singapore,BTech,0.0,444645,45286.0,6.5,Poor,2018-08-21,ethan.singh7614@gmail.com,3611388173
2336,EMP10130,Xiao Patel,32.0,Female,Admin,Intern,Bangkok,MBA,25.0,677897,146546.0,3.5,Bad,2005-07-08,xiao.patel3058@company.org,6573502653
2337,EMP11101,Anjali Li,33.0,Male,Hr,Vp,Abu Dhabi,MBBS,11.0,352006,280303.0,8.9,Good,2009-05-27,anjali.li8127@gmail.com,5499357909
2338,EMP10726,Juan Garcia,24.0,Other,Sales,Ux Designer,Seoul,BSc,2.0,804814,205443.0,8.4,Average,2007-11-26,juan.garcia7405@company.org,2940712134
2339,EMP11056,Deepak Hernandez,36.0,Other,Legal,Project Manager,Brisbane,B.Sc,17.0,948283,219845.0,8.8,Poor,2009-03-22,deepak.hernandez8299@yahoo.com,5086094162
2340,EMP11510,Isabella Zhao,49.0,Male,Customer Support,Team Lead,Sharjah,post graduate,33.0,410987,139781.0,5.3,Bad,2011-01-14,isabella.zhao4625@gmail.com,6720130474
2341,EMP11325,Fang Akhtar,31.0,Female,Quality,Business Analyst,Bangkok,bba,14.0,364057,217533.0,8.2,Good,2010-04-19,fang.akhtar5612@hotmail.com,6310639754
2342,EMP14657,Mia Hussain,24.0,Male,Legal,Operations Manager,Montreal,B.Sc,18.418565869927736,89642,343649.0,9.5,Poor,2023-08-17,mia.hussain5138@outlook.com,1496388672
2343,EMP14153,Juan Li,32.0,Male,Finance,Logistics Coordinator,Bristol,MCA,6.0,224275,355706.0,8.9,Poor,2021-08-11,juan.li82@outlook.com,8193838520
2344,EMP14295,Yusuf Menon,55.0,Male,Procurement,Scrum Master,Dammam,BE,10.0,343419,420251.0,8.5,Good,2022-03-06,yusuf.menon2145@yahoo.com,9452530366
2345,EMP12568,Nadia Johnson,55.0,Female,Quality,Procurement Manager,Beijing,BE,16.0,706905,156767.0,10.0,Excellent,2015-04-09,nadia.johnson6574@gmail.com,4537545495
2346,EMP14429,Ali Young,51.0,Other,Hr,Cloud Architect,Doha,llb,28.0,510790,362743.0,2.3,Good,2022-09-18,ali.young1235@hotmail.com,1721874075
2347,EMP12321,Chen Singh,49.0,Female,Customer Support,Operations Manager,Dammam,PhD,33.0,684209,445142.0,5.0,Good,2014-04-13,chen.singh7558@yahoo.com,3518508131
2348,EMP13043,Priya Mukherjee,27.0,Male,Marketing,Software Engineer,Doha,llb,4.0,892100,218193.0,3.8,Good,2017-03-03,priya.mukherjee85@gmail.com,6846990026
2349,EMP14277,Ava Chatterjee,45.0,Other,Sales,Database Admin,Dallas,B.Tech,20.0,375792,460077.0,7.6,Good,2022-02-08,ava.chatterjee1630@outlook.com,9356089528
2350,EMP10891,Mia Sanchez,49.0,Female,Hr,Project Manager,London,MBA (HR),34.0,579823,35247.0,12.46920088790233,Bad,2008-07-24,mia.sanchez2587@company.org,7995640965
2351,EMP14607,Arjun Brown,46.0,Other,Operations,Financial Analyst,Houston,Diploma,14.0,768653,199288.0,6.5,Average,2023-06-05,arjun.brown1599@outlook.com,8459606360
2352,EMP13550,Rohan Pillai,34.0,Male,Hr,Data Analyst,San Antonio,MCA,20.0,179813,316623.0,3.3,Average,2019-03-14,rohan.pillai669@gmail.com,3803875120
2353,EMP12494,Juan Sharma,46.0,Male,It,Senior Developer,New York,PhD,10.0,118358,0.0,4.9,Poor,2014-12-22,juan.sharma1679@gmail.com,7200543621
2354,EMP10448,Noah Iyer,52.0,Other,Customer Support,Product Manager,San Diego,Diploma,7.0,50127,320311.0,12.46920088790233,Good,2006-10-16,noah.iyer6044@company.org,5721296243
2355,EMP10080,Kiran Hashmi,48.0,Other,Operations,Data Analyst,Hyderabad,BTech,2.0,929322,168487.0,6.6,Average,2005-04-26,kiran.hashmi9314@outlook.com,0513636022
2356,EMP11303,Ali Bose,59.0,Male,Logistics,Operations Manager,Bangkok,BCA,4.0,501054,214944.0,7.0,Poor,2010-03-18,ali.bose8143@hotmail.com,0438893026
2357,EMP10959,Carlos Rizvi,39.0,Female,Sales,Ux Designer,Abu Dhabi,DIPLOMA,16.0,868787,402714.0,9.7,Good,2008-10-31,carlos.rizvi5291@company.org,7913443285
2358,EMP14835,Isabella Shah,28.0,Female,Engineering,Data Analyst,Sharjah,B.Sc,30.0,906986,472062.0,8.8,Poor,2024-05-03,isabella.shah5284@company.org,5010364020
2359,EMP13967,Kiran Mirza,35.0,Female,Quality,Team Lead,London,BSc,20.0,370279,381790.0,3.4,Good,2020-11-12,kiran.mirza3110@company.org,4793794565
2360,EMP10583,Rohan Pillai,26.0,Female,Customer Support,Project Manager,Calgary,b.com,16.0,891596,360484.0,6.9,Good,2007-05-01,rohan.pillai9205@hotmail.com,4910025479
2361,EMP12024,Ethan Farooq,37.0,Other,Logistics,Hr Manager,New York,LLB,17.0,148834,193072.0,5.3,Poor,2013-02-03,ethan.farooq9186@hotmail.com,8613556666
2362,EMP14220,John Chen,43.0,Female,Marketing,Team Lead,Surat,B.Sc,21.0,171645,427113.0,4.3,Bad,2021-11-17,john.chen1365@hotmail.com,7308553733
2363,EMP10804,Mia Sheikh,50.0,Female,Sales,Data Scientist,London,MBA,34.0,582066,262918.0,5.1,Poor,2008-03-19,mia.sheikh6574@hotmail.com,5564150319
2364,EMP13198,Sophia Ansari,34.0,Male,Quality,Hr Manager,Vancouver,Ph.D,14.0,793804,43321.0,8.8,Average,2017-10-16,sophia.ansari7133@hotmail.com,6842773906
2365,EMP14132,Aarav Kumar,58.0,Other,Sales,Hr Manager,Montreal,bba,30.0,524567,110620.0,2.8,Good,2021-07-11,aarav.kumar8281@gmail.com,1215969453
2366,EMP11711,Sunita Huang,30.0,Other,It,Senior Developer,Glasgow,PhD,20.0,342462,219613.0,7.8,Poor,2011-11-04,sunita.huang7116@yahoo.com,0875475102
2367,EMP10968,Layla Yang,57.0,Female,Marketing,Data Analyst,Pune,B.E,7.0,784729,114375.0,4.3,Good,2008-11-13,layla.yang2433@outlook.com,7167211391
2368,EMP13579,Sophia Menon,32.0,Female,Hr,Team Lead,Sheffield,mba,12.0,973056,139371.0,7.2,Excellent,2019-04-25,sophia.menon8647@yahoo.com,5413044220
2369,EMP11789,Ting Huang,23.0,Female,Legal,Data Analyst,Jeddah,LLB,18.0,454778,283664.0,8.1,Bad,2012-02-26,ting.huang6166@company.org,0845930083
2370,EMP13138,Fang Wilson,29.0,Male,It,Operations Manager,Delhi,Post Graduate,28.0,235670,460447.0,4.6,Good,2017-07-20,fang.wilson2549@company.org,4909499814
2371,EMP11870,Ava Patel,26.0,Other,R&D,Sales Executive,Los Angeles,Diploma,18.0,577012,32166.0,6.6,Good,2012-06-23,ava.patel8981@gmail.com,0000000000
2372,EMP12847,Priya Rizvi,34.0,Other,Sales,Business Analyst,Manama,LLB,4.0,958031,15142.0,8.9,Average,2016-05-21,priya.rizvi804@yahoo.com,0374612532
2373,EMP11100,James Sanchez,22.0,Male,Marketing,Intern,Melbourne,BTECH,0.0,585416,29275.0,4.6,Good,2009-05-25,james.sanchez2626@gmail.com,5816522495
2374,EMP10953,Fatima Wu,49.0,Female,Sales,Legal Counsel,Brisbane,mba (finance),1.0,663260,153494.0,6.5,Good,2008-10-22,fatima.wu666@outlook.com,0301697096
2375,EMP12276,Faisal Sanchez,44.0,Male,Operations,Marketing Specialist,Jaipur,B.Tech,30.0,873171,469477.0,5.6,Average,2014-02-06,faisal.sanchez8201@gmail.com,6973259915
2376,EMP11416,Amir Pillai,35.0,Male,Marketing,Financial Analyst,Phoenix,b.com,35.0,983332,199958.0,5.0,Average,2010-08-30,amir.pillai4610@gmail.com,4598546548
2377,EMP11426,Meena Nair,55.0,Male,Hr,Business Analyst,Riyadh,mba (finance),27.0,701211,170408.0,6.9,Average,2010-09-14,meena.nair7329@outlook.com,0000000000
2378,EMP10700,Liu Ramirez,55.0,Female,Finance,Sales Executive,Sydney,B.E,9.0,733512,405335.0,999.0,Good,2007-10-19,liu.ramirez2111@company.org,2450664018
2379,EMP14313,Amit Wilson,150.0,Male,Operations,Devops Engineer,Brisbane,bba,16.0,205114,82945.0,1.0,Good,2022-04-02,amit.wilson6507@company.org,6141164243
2380,EMP14398,Carlos Wang,58.0,Female,Hr,Qa Engineer,Beijing,PHD,18.0,33066,478919.0,2.6,Excellent,2022-08-04,carlos.wang4215@company.org,7311982612
2381,EMP11795,Amanda Mukherjee,31.0,Female,Sales,Software Engineer,Calgary,MBBS,10.0,89511,139293.0,1.7,Good,2012-03-06,amanda.mukherjee9860@hotmail.com,3674621595
2382,EMP14329,Aarav Hussain,39.0,Female,Operations,Project Manager,Liverpool,M.Tech,11.0,922234,68313.0,5.6,Average,2022-04-25,aarav.hussain3154@company.org,0151535292
2383,EMP14847,Yusuf Chatterjee,37.0,Female,Sales,Software Engineer,Kuwait City,B.Tech,24.0,415404,196276.0,8.7,Average,2024-05-21,yusuf.chatterjee603@gmail.com,7383325453
2384,EMP12587,Kiran Hassan,46.0,Female,Finance,Director,Manila,llb,13.0,765796,478275.0,2.8,Poor,2015-05-07,kiran.hassan9241@yahoo.com,0655416293
2385,EMP12050,Ravi Williams,59.0,Female,Sales,Business Analyst,Beijing,BTech,36.0,526361,36952.0,8.9,Average,2013-03-13,ravi.williams4911@hotmail.com,5785216172
2386,EMP12041,Jose Malik,29.0,Male,Legal,Product Manager,Riyadh,BSc,5.0,213602,207155.0,3.1,Poor,2013-02-28,jose.malik1783@hotmail.com,2440273739
2387,EMP12843,Faisal White,40.0,Female,Procurement,Team Lead,Jaipur,diploma,20.0,490131,432893.0,4.3,Poor,2016-05-15,faisal.white1474@hotmail.com,0265166590
2388,EMP11310,Ting Chaudhry,43.0,Female,Admin,Logistics Coordinator,Tokyo,BTECH,0.0,318575,59229.0,3.2,Good,2010-03-28,ting.chaudhry5334@yahoo.com,3133624477
2389,EMP12899,John Lopez,33.0,Female,Finance,Devops Engineer,Phoenix,B.Sc,24.0,454387,89727.0,7.3,Average,2016-08-05,john.lopez648@hotmail.com,3259247362
2390,EMP14009,Robert Shah,34.0,Other,Admin,Vp,Manchester,Post Graduate,29.0,82463,78913.0,2.3,Poor,2021-01-13,robert.shah873@outlook.com,8604014853
2391,EMP13784,Jessica Wu,42.0,Female,Engineering,Qa Engineer,Phoenix,llb,13.0,376628,185413.0,4.8,Good,2020-02-19,jessica.wu4382@yahoo.com,8465118445
2392,EMP14836,Lakshmi Malik,61.0,Other,Finance,Ux Designer,Austin,mba,28.0,998639,254801.0,12.46920088790233,Average,2024-05-05,lakshmi.malik8480@hotmail.com,1153391952
2393,EMP12101,Juan Mehta,30.0,Male,Marketing,Hr Manager,Liverpool,B.E,17.0,112185,294430.0,8.5,Excellent,2013-05-27,juan.mehta8317@company.org,2401070101
2394,EMP10370,Ava Torres,23.0,Male,Engineering,Legal Counsel,Ottawa,B.Tech.,6.0,623338,303232.0,9.3,Bad,2006-06-24,ava.torres7237@yahoo.com,6537557150
2395,EMP13168,Valentina Iyer,28.0,Other,Procurement,Logistics Coordinator,Liverpool,MBA (HR),9.0,567322,468955.0,3.4,Poor,2017-09-02,valentina.iyer7569@company.org,0816654346
2396,EMP11838,Emily Wu,45.0,Female,Logistics,Procurement Manager,Sheffield,b.com,0.0,181593,170031.0,2.1,excellent,2012-05-08,emily.wu2791@hotmail.com,2806254180
2397,EMP14173,Layla Anderson,37.0,Female,Customer Support,Scrum Master,Ahmedabad,BE,15.0,201287,449742.0,6.7,Good,2021-09-09,layla.anderson6599@outlook.com,5107031757
2398,EMP14426,Vikram Thompson,26.0,Male,Finance,Ux Designer,Muscat,bba,4.0,850237,272278.0,1.0,Average,2022-09-14,vikram.thompson4171@gmail.com,0583139036
2399,EMP11033,Karim Wilson,41.0,Male,Operations,Database Admin,Nottingham,BTech,10.0,620621,179053.0,1.9,Poor,2009-02-16,karim.wilson1909@gmail.com,7660357703
2400,EMP13283,Isabella Lopez,59.0,Female,Procurement,Qa Engineer,Phoenix,llb,0.0,293825,499392.0,2.0,Average,2018-02-17,isabella.lopez9961@gmail.com,1601673940
2401,EMP14486,Mohammed Rao,49.0,Male,It,Software Engineer,Chennai,BBA,18.0,396638,271672.0,5.8,Good,2022-12-10,mohammed.rao752@yahoo.com,1256152608
2402,EMP11865,Fang Anderson,41.0,Female,Human Resources,Project Manager,Manchester,B.Tech.,20.0,264332,149096.0,3.4,Poor,2012-06-16,fang.anderson3653@yahoo.com,6331480807
2403,EMP12537,Ethan Zhao,27.0,Male,Engineering,Scrum Master,Chicago,B.Tech,11.0,93458,82458.0,5.8,Poor,2015-02-23,ethan.zhao9370@company.org,7715897280
2404,EMP10550,Fang Li,26.0,Male,Sales,Logistics Coordinator,Doha,MBA (Finance),34.0,523471,77079.0,7.6,Poor,2007-03-14,fang.li5768@hotmail.com,6524312574
2405,EMP10753,Rania Wilson,49.0,Female,Operations,Network Engineer,Dubai,MBA,36.0,381714,463666.0,6.6,Good,2008-01-04,rania.wilson3722@company.org,4613822730
2406,EMP12919,Noah Lewis,36.0,Other,Logistics,Intern,Jaipur,BTech,23.0,916245,132010.0,7.4,Good,2016-09-03,noah.lewis5420@hotmail.com,1108668495
2407,EMP13771,Ravi Nair,48.0,Male,Logistics,Qa Engineer,Tokyo,B.Sc,19.0,975190,488482.0,5.9,Average,2020-01-31,ravi.nair4114@hotmail.com,1010838863
2408,EMP14957,Sophia Jackson,29.0,Other,Sales,Devops Engineer,Toronto,B.Com,18.418565869927736,336762,231590.0,3.0,Excellent,2024-10-29,sophia.jackson2285@company.org,2946559149
2409,EMP14382,Kavya Martin,55.0,Female,Operations,Sales Executive,Toronto,B.Com,36.0,213725,450326.0,2.9,Bad,2022-07-12,kavya.martin9626@outlook.com,3827462255
2410,EMP13345,Jessica Jackson,24.0,Male,It,Qa Engineer,Toronto,MCA,16.0,233611,358744.0,5.9,Good,2018-05-18,jessica.jackson7921@company.org,6609841141
2411,EMP13233,Chen White,33.0,Other,Procurement,Director,Kolkata,Diploma,2.0,367429,159372.0,7.4,Average,2017-12-06,chen.white5937@hotmail.com,9067801772
2412,EMP10366,Mohammed Mehta,29.0,Female,Marketing,Intern,Glasgow,BCA,27.0,23327,407885.0,7.0,Poor,2006-06-18,mohammed.mehta7565@yahoo.com,0777262314
2413,EMP10738,Mohammed Huang,56.0,Male,Admin,Financial Analyst,Houston,llb,11.0,807355,91673.0,3.6,Poor,2007-12-13,mohammed.huang8455@outlook.com,2204089214
2414,EMP11520,Ashley Lewis,36.0,Other,Logistics,Sales Executive,Mumbai,M.Sc,14.0,84103,379786.0,5.6,Good,2011-01-29,ashley.lewis9259@yahoo.com,3721103665
2415,EMP14779,Pooja Shah,21.0,Male,Quality,Network Engineer,Abu Dhabi,b.com,11.0,71248,241806.0,6.2,Excellent,2024-02-12,pooja.shah3469@company.org,8739000801
2416,EMP10979,Lin Bose,54.0,Female,Admin,Devops Engineer,Ahmedabad,BTECH,16.0,537889,432565.0,2.8,Good,2008-11-29,lin.bose7924@hotmail.com,1788907831
2417,EMP12490,Dina Rizvi,45.0,Male,Engineering,Ux Designer,Muscat,M.Com,3.0,671659,23731.0,2.5,Poor,2014-12-16,dina.rizvi1111@outlook.com,3175162874
2418,EMP10199,Bilal Bose,27.0,Female,It,Scrum Master,Bristol,post graduate,27.0,257003,78368.0,3.1,Excellent,2005-10-17,bilal.bose5765@yahoo.com,3113814531
2419,EMP13149,Zara Thomas,21.0,Male,Quality,Operations Manager,Surat,llb,2.0,759497,169468.0,4.8,Good,2017-08-05,zara.thomas7882@hotmail.com,0521014899
2420,EMP13468,Omar Ahmed,45.0,Male,Logistics,Project Manager,Birmingham,DIPLOMA,16.0,628115,264764.0,9.0,Average,2018-11-14,omar.ahmed8511@gmail.com,8124614283
2421,EMP14630,Sunita Martinez,43.0,Other,R&D,Cloud Architect,Adelaide,BBA,10.0,703760,195874.0,6.1,Bad,2023-07-09,sunita.martinez3896@yahoo.com,2049309508
2422,EMP10188,Mariam Ali,39.0,Female,Operations,Vp,Nottingham,mba,5.0,238770,484999.0,1.3,Excellent,2005-10-01,mariam.ali8698@hotmail.com,2834172648
2423,EMP12689,Chen Mirza,50.0,Female,Admin,Operations Manager,Los Angeles,DIPLOMA,13.0,122163,486792.0,7.7,Good,2015-10-03,chen.mirza4293@yahoo.com,3876033337
2424,EMP11855,Zara Miller,33.0,Male,Admin,Product Manager,Glasgow,LLB,20.0,160299,407722.0,2.3,Poor,2012-06-01,zara.miller9195@outlook.com,5108485134
2425,EMP14519,Sneha Hashmi,37.0,Female,Admin,Data Scientist,Singapore,llb,15.0,925767,147962.0,4.8,Poor,2023-01-28,sneha.hashmi1001@outlook.com,9583439951
2426,EMP12552,Arjun Kumar,61.0,Other,Operations,Legal Counsel,Calgary,MBA,23.0,371645,14970.0,4.8,Bad,2015-03-17,arjun.kumar5194@company.org,7415237346
2427,EMP13769,Emily Miller,42.0,Female,R&D,Director,Sharjah,MBA (HR),11.0,141806,193460.0,9.6,Good,2020-01-28,emily.miller2652@company.org,8380875462
2428,EMP10295,Ashley Huang,26.0,Female,Logistics,Hr Manager,Delhi,B.Sc,1.0,696510,369351.0,7.0,Average,2006-03-06,ashley.huang2334@gmail.com,3631391663
2429,EMP14403,Michael Huang,50.0,Female,Legal,Security Analyst,Riyadh,BSc,35.0,848282,241927.0,7.6,Poor,2022-08-11,michael.huang4227@hotmail.com,1836791889
2430,EMP13456,Lucas Ramirez,60.0,Male,Hr,Network Engineer,Kolkata,PHD,4.0,983477,123483.0,6.1,Poor,2018-10-28,lucas.ramirez1863@company.org,3276070168
